Date,Open,High,Low,Close,Adj Close,Volume
20170118,144.419998,146.130005,143.940002,145.220001,145.220001,1146400
20170119,145.539993,153.100006,145.460007,150.309998,150.309998,4214300
20170120,150.149994,151.130005,147.509995,150.990005,150.990005,1884000
20170123,151.089996,152.889999,149.440002,152.270004,152.270004,1096300
20170124,152.470001,153.429993,151.539993,152.789993,152.789993,836300
20170125,153.839996,154.889999,152.490005,154.300003,154.300003,1144100
20170126,153.850006,154.949997,153.410004,154.649994,154.649994,697700
20170127,155,156.300003,153.789993,154.589996,154.589996,575400
20170130,153.759995,154.550003,151.020004,151.850006,151.850006,597900
20170131,152.130005,152.759995,150.699997,151.139999,151.139999,770500
20170201,151.369995,152.240005,150.009995,150.940002,150.940002,676500
20170202,150.839996,151.380005,148.690002,149.179993,149.179993,1088300
20170203,149.470001,151.460007,149.190002,150.169998,150.169998,310200
20170206,150.009995,150.169998,147.389999,147.910004,147.910004,593900
20170207,147.570007,148.279999,146.149994,146.899994,146.899994,1625300
20170208,147.029999,147.029999,144.429993,145.860001,145.860001,1411300
20170209,146.75,147.520004,146.309998,146.949997,146.949997,816200
20170210,147.809998,148.270004,147.429993,147.880005,147.880005,1055300
20170213,147.789993,150.100006,147.779999,149.880005,149.880005,1344600
20170214,149.529999,150.880005,149.320007,150.160004,150.160004,951200
20170215,150.710007,151.740005,150.429993,151.619995,151.619995,545400
20170216,151.529999,152.100006,150.210007,150.949997,150.949997,743300
20170217,150.910004,150.919998,149.089996,149.669998,149.669998,387100
20170221,149.570007,152.339996,149,152.25,152.25,668500
20170222,151.529999,154.089996,151.029999,152.740005,152.740005,785100
20170223,152.960007,153.710007,149.669998,149.960007,149.960007,652800
20170224,149.580002,149.979996,147.389999,148.110001,148.110001,670800
20170227,147.759995,148.729996,146.110001,148.600006,148.600006,856100
20170228,148.699997,148.759995,147.279999,147.479996,147.479996,686800
20170301,148.779999,149.440002,148.009995,148.330002,148.330002,1226600
20170302,147.809998,148.320007,147.070007,147.279999,147.279999,548700
20170303,147.839996,149.25,147.089996,149.179993,149.179993,353700
20170306,148.410004,149.479996,148,149.190002,149.190002,458000
20170307,149.550003,149.690002,148.429993,148.990005,148.990005,701400
20170308,148.630005,149.740005,147.919998,148.050003,148.050003,481500
20170309,147.690002,148.300003,146.839996,147.25,147.25,608900
